DepartmentId,Date,Volume
3,2017-08-14,61.47284
5,2017-09-21,26.98278
11,2017-10-17,52.01134
40,2017-07-27,82.13521
14,2017-10-06,32.80428
38,2017-01-04,64.3864
29,2017-01-16,19.50976
22,2017-02-27,65.35673
4,2017-07-08,13.12962
38,2017-08-11,14.74916
6,2017-05-13,80.67484
16,2017-12-09,85.76352
42,2017-10-03,41.08535
32,2017-06-11,0.02699545
48,2017-01-26,50.96037
8,2017-04-14,93.59718
48,2017-05-05,22.98385
23,2017-02-20,38.0477
42,2017-05-07,55.39472
44,2017-06-06,94.25422
0,2017-12-30,12.33587
35,2017-07-23,24.98863
39,2017-08-04,44.45209
7,2017-04-16,68.94471
45,2017-04-07,43.49158
39,2017-11-04,41.9653
16,2017-01-12,17.36515
40,2017-07-15,29.57923
33,2017-09-05,87.88183
5,2017-06-07,5.905735
46,2017-03-13,59.85815
39,2017-07-29,31.42736
45,2017-04-28,45.75182
9,2017-09-04,46.56183
17,2017-05-13,54.92297
24,2017-12-06,48.27761
50,2017-01-06,58.74917
21,2017-05-24,7.384246
26,2017-03-14,91.35108
12,2017-07-05,18.72395
29,2017-09-13,2.300368
38,2017-12-31,19.0279
45,2017-01-20,37.30832
39,2017-08-20,64.38403
46,2017-07-26,50.94264
3,2017-02-02,96.90427
1,2017-12-18,36.54737
18,2017-12-14,28.25057
26,2017-03-17,6.538397
48,2017-01-17,10.69294
41,2017-03-23,48.33499
14,2017-11-05,12.48604
24,2017-12-01,11.63226
32,2017-09-19,33.17814
20,2017-04-05,44.15675
4,2017-11-08,26.7506
36,2017-09-02,43.56166
15,2017-06-12,16.56581
24,2017-09-04,47.9863
3,2017-09-27,15.15615
15,2017-09-30,52.15728
11,2017-09-15,25.93777
8,2017-04-04,39.10674
28,2017-07-16,99.4475
29,2017-03-10,97.15393
36,2017-11-06,94.2915
45,2017-04-25,63.48192
6,2017-10-27,95.75371
18,2017-04-01,56.65197
4,2017-01-29,24.30091
34,2017-12-28,6.217794
8,2017-04-26,78.49121
47,2017-08-21,2.894029
12,2017-03-27,89.87535
21,2017-07-15,48.96943
6,2017-10-11,67.01047
27,2017-04-23,39.38721
41,2017-07-03,13.34494
41,2017-07-30,52.83199
17,2017-04-07,76.50828
32,2017-10-03,58.82195
2,2017-04-28,19.42051
41,2017-12-12,88.91126
33,2017-06-21,40.64977
49,2017-09-08,83.05997
45,2017-09-10,39.62272
18,2017-07-22,58.97269
1,2017-11-22,77.22927
24,2017-01-06,89.06417
39,2017-07-15,4.707152
16,2017-06-12,58.40751
16,2017-04-14,71.5301
42,2017-03-26,94.67435
40,2017-05-31,68.93661
15,2017-01-15,45.44784
46,2017-08-10,52.28274
6,2017-03-21,89.43563
21,2017-01-03,66.93512
29,2017-09-04,49.32812
15,2017-12-01,70.55765
22,2017-08-08,89.44232
11,2017-09-06,74.03137
23,2017-05-17,88.4048
12,2017-10-03,33.62745
10,2017-01-14,48.56473
9,2017-05-30,90.8895
2,2017-04-22,42.01893
31,2017-08-25,40.42929
1,2017-05-31,86.33019
8,2017-10-16,45.64955
0,2017-11-05,58.44147
36,2017-04-10,54.6554
41,2017-09-09,92.98995
39,2017-07-02,20.66728
5,2017-02-15,85.37547
27,2017-01-18,27.85679
22,2017-05-06,56.28906
36,2017-04-16,99.30984
35,2017-08-13,12.91228
32,2017-10-30,11.87437
24,2017-02-05,37.55233
19,2017-12-14,89.41198
10,2017-06-26,66.04699
11,2017-05-22,3.728562
8,2017-04-18,64.56169
1,2017-07-02,90.17891
19,2017-09-01,9.417213
31,2017-11-11,34.29531
34,2018-01-01,60.91416
32,2017-04-29,56.58857
8,2017-01-30,22.20576
8,2017-07-01,10.24923
42,2017-04-07,65.16875
41,2017-12-13,99.75545
4,2017-01-15,38.09128
26,2017-04-11,42.98315
26,2017-01-24,20.96197
36,2017-12-05,34.35825
19,2017-10-10,61.63584
37,2017-04-02,48.40407
40,2017-04-05,13.34321
45,2017-09-04,83.38734
27,2017-05-26,19.24977
28,2017-02-28,83.28155
17,2017-04-30,19.52633
46,2017-09-18,56.56771
12,2017-08-01,6.54329
7,2017-01-24,97.54602
41,2017-04-02,86.57347
15,2017-07-18,99.87041
36,2017-11-03,80.40842
43,2017-05-28,16.89705
38,2017-11-02,80.00356
9,2017-05-10,57.86989
26,2018-01-01,60.25483
1,2017-03-23,79.97989
20,2017-11-25,92.82182
5,2017-03-20,37.70486
31,2017-10-01,87.46899
18,2017-04-30,28.04805
23,2017-12-13,25.66746
23,2017-08-09,33.60627
45,2017-03-17,86.64175
44,2017-11-14,18.91805
44,2017-10-11,81.75951
11,2017-09-14,23.85321
3,2017-05-02,55.11105
22,2017-07-30,47.56344
46,2017-03-29,86.38259
37,2017-05-26,85.41486
13,2017-05-26,49.07094
8,2017-10-01,6.186177
49,2017-05-10,67.11768
46,2017-03-07,96.7225
26,2017-11-13,13.91189
34,2017-05-04,55.44048
2,2017-09-30,97.09085
36,2017-11-02,23.03947
46,2017-03-28,93.96004
29,2017-05-31,68.18429
21,2017-07-21,99.4698
21,2017-03-31,8.010015
36,2017-08-23,89.79879
1,2017-12-23,57.61194
41,2017-01-27,26.01183
19,2017-12-03,42.35364
33,2017-10-21,42.84118
33,2017-03-15,61.92957
13,2017-01-06,71.55091
49,2017-06-12,99.22321
29,2017-02-02,4.804909
49,2017-07-08,37.2911
3,2017-03-02,53.61586
33,2017-03-03,4.003127
40,2017-11-25,81.17864
32,2017-12-29,0.7026787
24,2017-06-13,65.1833
8,2017-03-28,97.38068
25,2017-04-07,73.61213
31,2017-04-28,72.27494
10,2017-10-02,24.90663
45,2017-01-05,71.61434
5,2017-01-28,44.06607
30,2017-10-01,19.20764
49,2017-07-10,19.6073
17,2017-12-01,77.64766
2,2017-12-13,80.5211
14,2017-07-05,67.97348
13,2017-06-08,7.691048
0,2017-05-02,73.51004
42,2017-01-05,48.67188
43,2017-01-04,96.31959
20,2017-07-01,51.94963
49,2017-05-27,69.13614
21,2017-06-22,0.6866975
17,2017-07-27,17.90708
24,2017-11-01,92.43089
38,2017-09-09,52.54913
2,2017-09-13,81.62994
41,2017-10-03,54.00108
22,2017-03-15,22.41657
20,2017-04-25,2.863155
38,2017-04-20,46.43546
27,2017-05-24,76.57952
0,2017-04-06,28.37987
47,2017-04-19,8.622762
47,2017-06-23,97.05966
29,2017-12-04,15.39322
17,2017-05-08,68.29279
47,2017-04-01,10.71851
37,2017-08-26,74.14423
31,2017-10-04,53.0171
49,2017-03-17,20.18609
25,2017-04-26,92.9156
45,2017-04-14,59.23062
31,2017-06-15,94.92777
22,2017-04-29,98.99185
14,2017-08-22,1.720161
49,2017-02-17,41.09231
34,2017-06-19,81.30876
8,2017-12-16,97.72358
2,2017-11-14,62.27075
38,2017-02-16,84.16348
14,2017-03-09,69.8587
31,2017-12-27,9.840949
22,2017-01-15,74.59958
11,2017-02-09,92.3181
38,2017-03-20,58.36342
41,2017-07-25,7.107363
23,2017-01-18,34.03317
1,2017-07-20,35.95531
6,2017-07-30,56.29696
43,2017-10-08,83.53066
34,2017-02-10,92.01385
9,2017-10-28,38.8541
40,2017-03-07,60.62936
37,2017-05-13,43.62939
24,2017-05-29,26.3876
3,2017-11-12,8.835149
43,2017-12-20,17.8588
42,2017-11-01,35.17405
3,2017-01-20,0.1924074
15,2017-09-09,51.60786
2,2017-02-27,42.05854
5,2017-05-01,94.09944
40,2017-04-19,79.16043
12,2017-10-05,55.31444
48,2017-12-11,14.30515
37,2017-07-07,81.63191
13,2017-08-14,6.62962
6,2017-11-02,18.642
15,2017-01-17,90.79789
16,2017-10-12,62.55655
29,2017-12-13,68.86831
5,2017-12-20,46.18244
25,2017-10-20,46.5633
6,2017-08-19,51.65016
23,2017-03-09,30.20356
21,2017-07-06,50.40702
22,2017-08-15,94.46402
31,2017-10-16,11.73051
12,2017-03-22,54.09749
25,2017-01-30,42.34013
33,2017-02-25,85.3345
49,2017-06-17,83.49281
33,2017-06-14,81.9854
13,2017-04-13,24.41542
29,2017-11-23,3.964592
37,2017-03-26,20.38408
15,2017-03-09,1.99466
8,2017-03-12,78.60627
29,2017-01-10,9.32304
5,2017-11-02,24.01026
40,2017-01-08,78.61147
44,2017-04-10,83.09693
18,2017-04-11,83.37956
20,2017-12-10,34.04254
44,2017-02-02,92.06044
42,2017-12-22,24.54618
38,2017-04-05,13.109
15,2017-10-24,58.75396
22,2017-10-25,31.86278
36,2017-08-07,62.51668
47,2017-07-05,98.78887
40,2017-03-09,84.26112
14,2017-05-07,30.90978
41,2017-03-29,23.23351
26,2017-09-18,22.97056
40,2017-12-29,0.8572819
24,2017-12-26,68.5521
24,2017-03-16,12.41378
2,2017-06-21,66.52082
15,2017-11-11,46.57376
40,2017-10-17,3.245989
18,2017-03-15,95.93215
11,2017-07-13,13.53131
12,2017-09-07,96.00045
41,2017-01-30,38.42181
46,2017-08-30,75.72315
26,2017-09-09,16.27094
33,2017-08-03,65.66875
17,2017-09-06,78.52217
4,2017-03-06,6.791949
30,2017-04-12,97.55949
12,2017-09-01,9.652661
19,2017-11-27,96.95943
9,2017-11-23,98.93951
44,2017-02-11,27.20451
0,2017-08-11,34.1461
28,2017-03-16,58.16898
44,2017-06-30,21.60531
19,2017-11-07,76.45494
31,2017-01-05,30.99565
48,2017-06-07,13.88661
22,2017-01-16,81.65293
43,2017-07-28,43.15057
7,2017-05-30,56.1059
42,2017-11-26,7.333302
32,2017-10-04,63.15579
14,2017-03-04,93.69364
8,2017-05-20,53.68156
17,2017-01-27,7.590534
5,2017-05-02,70.19249
39,2017-01-23,19.54404
9,2017-01-22,37.41448
44,2017-03-23,96.81316
37,2017-07-02,5.072404
48,2017-02-03,84.32988
15,2017-11-03,58.52615
13,2017-09-30,38.21749
6,2017-12-30,71.21227
35,2017-02-15,49.64443
23,2017-06-13,16.58097
15,2017-01-22,63.14129
46,2017-06-21,63.43567
36,2017-09-16,71.93193
2,2017-11-24,50.34855
42,2017-06-01,80.04987
41,2017-08-07,29.60526
33,2017-04-24,82.07975
4,2017-02-20,73.43681
37,2017-10-23,72.81551
37,2017-11-24,81.97623
23,2017-01-11,37.92827
8,2017-05-23,71.23365
45,2017-03-11,9.072298
13,2017-06-01,74.45967
1,2017-12-22,98.45107
35,2017-10-25,66.60339
43,2017-07-05,15.44653
31,2017-11-03,34.34249
39,2017-02-27,60.76011
23,2017-08-04,87.47055
5,2017-07-14,95.24998
41,2017-07-15,14.28047
33,2017-08-26,41.07079
7,2017-09-04,16.4662
46,2017-04-26,85.16338
5,2017-07-08,66.06589
31,2017-04-05,82.72138
26,2017-06-04,23.28138
14,2017-03-26,78.21287
35,2017-04-22,97.9565
7,2017-12-12,27.0445
49,2017-08-28,69.09892
48,2017-07-31,25.78058
11,2017-10-07,38.59738
4,2017-01-09,93.21485
35,2017-03-18,17.23381
15,2017-07-15,94.46317
3,2017-09-11,95.868
5,2017-03-27,66.86961
45,2017-02-21,37.01121
6,2017-11-11,60.75859
11,2017-07-10,48.543
30,2017-10-30,27.72336
10,2017-01-03,38.71595
47,2017-05-27,71.96146
18,2017-08-16,73.94541
33,2017-04-12,71.43239
43,2017-11-21,62.25739
47,2017-05-01,39.36563
13,2017-10-10,74.46493
26,2017-04-25,88.75446
49,2017-12-30,84.72345
39,2017-09-01,93.29211
21,2017-08-29,31.16253
2,2017-04-14,32.23369
17,2017-02-11,47.72424
6,2017-10-23,21.27594
30,2017-01-18,74.18713
14,2017-06-08,41.90543
46,2017-04-10,83.98653
18,2017-04-29,88.59381
0,2017-09-28,68.51163
35,2017-11-11,98.03385
3,2017-12-08,80.94037
43,2017-09-20,28.98544
34,2017-04-21,82.27045
33,2017-11-26,94.93298
33,2017-06-27,84.83672
0,2017-12-01,76.4089
45,2017-05-23,23.27865
4,2017-12-13,97.22433
36,2017-04-30,57.91935
11,2017-09-09,95.39024
19,2017-05-30,73.66563
45,2017-02-25,35.5754
9,2017-10-23,44.54532
15,2017-07-06,52.36806
27,2017-07-09,13.11167
41,2017-04-12,35.01102
36,2017-10-07,22.60548
2,2017-08-19,98.17525
0,2017-02-22,37.08266
0,2017-12-13,69.75249
12,2017-04-23,28.03479
50,2017-02-20,72.91359
31,2017-11-28,55.21656
19,2017-12-29,72.12186
28,2017-05-05,21.83616
32,2017-06-12,40.4026
27,2017-12-27,44.8336
36,2017-03-29,1.585891
39,2017-02-22,61.39017
50,2017-05-28,16.27812
17,2017-01-10,28.88926
40,2017-09-29,80.24825
1,2017-10-05,31.71539
11,2017-06-19,43.89963
48,2017-01-12,53.28424
12,2017-08-12,18.71535
6,2017-07-22,54.18671
47,2017-03-02,74.86928
39,2017-06-21,78.87547
49,2017-10-05,51.28992
15,2017-06-10,70.97179
21,2017-10-30,35.68131
12,2017-05-19,87.98901
4,2017-05-24,66.72366
21,2017-02-26,82.50742
14,2017-01-31,20.78235
49,2017-10-02,7.5254
20,2017-09-30,58.68429
34,2017-11-07,94.07047
1,2017-11-01,3.938843
28,2017-12-26,31.67605
17,2017-12-20,79.32105
39,2017-01-27,80.32387
43,2017-04-10,59.30252
32,2017-11-25,35.94678
15,2017-12-02,62.40208
45,2017-04-15,90.11543
11,2017-12-12,66.9976
8,2017-05-26,1.36342
27,2017-02-14,6.1433
27,2017-08-08,25.4993
34,2017-01-22,71.71945
1,2017-08-28,80.92577
21,2017-09-12,99.67381
5,2017-12-16,45.7808
14,2017-09-18,14.63463
45,2017-06-02,42.43211
50,2017-11-25,68.17157
38,2017-11-03,95.5574
1,2017-10-01,51.27883
11,2017-03-26,49.12697
26,2017-06-21,98.8427
9,2017-02-21,18.36993
45,2017-10-27,67.8875
3,2017-04-15,48.90685
31,2017-09-25,2.348673
37,2017-01-04,14.97057
42,2017-07-06,56.52364
10,2017-09-26,15.36132
25,2017-09-23,89.73214
2,2017-06-03,35.03854
47,2017-03-12,91.09592
24,2017-07-10,50.30868
38,2017-11-09,2.554414
33,2017-07-26,68.96367
7,2017-01-08,97.6822
36,2017-05-09,96.3946
48,2017-04-13,16.9409
45,2017-12-19,33.22596
17,2017-07-29,8.923745
48,2017-05-16,70.97598
20,2017-03-22,71.64877
32,2017-06-17,9.74533
4,2017-04-02,77.4118
4,2017-06-06,17.61731
20,2017-11-21,0.6919099
48,2017-07-23,55.79306
45,2017-03-03,71.44354
43,2017-03-05,20.45942
43,2017-10-01,40.06073
38,2017-11-15,50.34428
12,2017-10-23,90.78094
24,2017-01-08,15.55015
5,2017-05-25,37.24162
2,2017-02-07,77.04436
6,2017-01-19,26.19468
31,2017-08-19,80.57016
20,2017-06-29,57.05163
45,2017-11-03,42.74448
12,2017-04-10,7.927444
45,2017-01-03,54.00515
18,2017-03-03,41.04039
24,2017-05-04,23.62681
25,2017-05-30,15.20947
24,2017-03-03,76.1098
15,2017-09-12,38.40754
0,2017-01-20,97.57856
13,2017-06-29,5.19861
30,2017-01-17,29.13735
8,2017-12-02,74.16585
43,2017-11-09,33.28927
14,2017-12-30,95.62976
38,2017-07-09,73.15617
33,2017-03-19,73.52076
22,2017-05-10,27.58001
37,2017-05-20,87.05539
22,2017-09-29,11.66895
5,2017-12-03,49.07018
12,2017-09-24,44.1675
44,2017-02-10,30.53972
44,2017-06-25,63.18538
28,2017-01-06,48.89913
21,2017-06-21,0.9914694
39,2017-03-16,22.76441
3,2017-10-04,6.293965
7,2017-11-12,61.52289
31,2017-05-13,85.09712
9,2017-12-08,11.83727
28,2017-05-25,61.72854
16,2017-10-06,65.02631
5,2017-06-14,52.35802
38,2017-07-20,99.10692
21,2017-08-14,26.16762
20,2017-12-20,9.293231
45,2017-06-23,3.307143
50,2017-07-21,95.38236
46,2017-03-18,25.32745
1,2017-01-16,36.13618
39,2017-05-16,9.400485
38,2017-07-25,79.54007
31,2017-05-26,38.7506
22,2017-12-03,64.79939
40,2017-10-02,17.3839
10,2017-05-08,4.011839
6,2017-06-07,64.78703
18,2017-02-08,91.34595
47,2017-11-13,92.67632
28,2017-04-26,13.85642
37,2017-02-05,30.62776
10,2017-10-23,76.80141
44,2017-04-07,66.95592
3,2017-06-16,59.6628
1,2017-12-30,4.845795
41,2017-01-29,52.28022
28,2017-11-27,61.53837
14,2017-08-13,2.527134
23,2017-01-02,23.60682
28,2017-06-22,79.92725
2,2017-04-02,23.69547
8,2017-04-02,78.37306
25,2017-07-19,58.26237
6,2017-07-05,62.77115
14,2017-09-20,27.88388
5,2017-12-06,49.35486
6,2017-12-09,56.3572
27,2017-06-23,86.33565
18,2017-05-25,67.83751
13,2017-08-24,4.788264
49,2017-11-03,12.11239
33,2017-12-08,53.75404
8,2017-11-07,47.22629
36,2017-10-26,94.48624
29,2017-06-26,58.32622
17,2017-07-16,34.15406
11,2017-11-08,44.20188
50,2017-07-22,33.64553
28,2017-07-05,44.34874
25,2017-12-06,51.79976
31,2017-12-19,86.51429
40,2017-06-19,62.67045
36,2017-11-21,47.35579
6,2017-06-28,96.31284
16,2017-05-19,38.98965
34,2017-04-22,18.89347
48,2017-08-19,88.42755
22,2017-06-23,76.5398
2,2017-02-25,37.50251
42,2017-05-09,44.55558
36,2017-09-09,4.468264
31,2017-03-25,5.547113
22,2017-06-07,80.84333
15,2017-11-19,53.80215
20,2017-08-26,4.17585
8,2017-09-29,59.93871
7,2017-11-19,36.2251
29,2017-09-14,92.11674
49,2017-04-03,4.962462
39,2017-07-31,88.41088
36,2017-05-01,12.70473
50,2017-08-27,98.76523
37,2017-09-13,57.3862
11,2017-09-17,41.53415
7,2017-03-02,44.78444
12,2017-09-16,88.98096
14,2017-04-24,67.14427
1,2017-05-02,36.2927
23,2017-10-02,82.0848
37,2017-05-08,30.68872
35,2017-04-10,3.026075
31,2017-06-24,98.66336
29,2017-02-03,76.93589
35,2017-11-22,74.80629
0,2017-08-24,50.13606
49,2017-01-24,14.68336
42,2017-01-10,99.20373
46,2017-02-26,66.68796
40,2017-07-30,31.91888
31,2017-02-01,55.97739
27,2017-02-02,95.82249
24,2017-08-18,43.94836
9,2017-04-27,23.74895
10,2017-04-04,60.33828
32,2017-07-15,69.98313
37,2017-12-06,49.75348
7,2017-05-07,20.12454
14,2017-01-18,36.97694
23,2017-01-25,65.29208
27,2017-07-11,26.88725
38,2017-09-12,56.8497
30,2017-08-24,8.615119
9,2017-06-27,86.67538
45,2017-04-01,32.33136
8,2017-09-22,47.08523
15,2017-03-03,20.30323
30,2017-10-10,13.8953
27,2017-02-22,36.51397
7,2017-08-13,2.082803
17,2017-09-27,86.81776
44,2017-01-28,25.02078
29,2017-12-01,59.85604
6,2017-09-11,89.73385
14,2017-04-18,59.04794
18,2017-01-25,88.52624
45,2017-01-04,23.90565
8,2017-06-27,59.86925
39,2017-08-31,55.74719
48,2017-09-24,20.51514
8,2017-03-16,88.55542
23,2017-08-18,67.5032
11,2017-12-17,31.2956
43,2017-02-25,96.39948
12,2017-12-08,20.03081
43,2017-11-19,29.38093
3,2017-07-24,30.51073
38,2017-10-07,94.14677
25,2017-11-06,76.72449
47,2017-10-16,42.02648
24,2017-11-08,34.88662
22,2017-02-01,70.23298
25,2017-07-18,6.411534
28,2017-11-19,45.22562
15,2017-05-10,36.09235
25,2017-07-01,81.16055
16,2017-07-03,90.69229
4,2017-04-28,23.67138
49,2017-07-22,58.23125
13,2017-07-28,76.99075
42,2017-11-04,43.79182
28,2017-07-29,41.51024
17,2017-11-09,67.63698
43,2017-12-12,44.98382
18,2017-05-17,77.66333
20,2017-02-16,68.1608
27,2017-04-09,72.2649
40,2017-01-05,92.03786
31,2017-06-20,67.1441
27,2017-08-16,4.857135
14,2017-08-06,68.48464
14,2017-07-23,51.66411
9,2017-12-20,90.53247
29,2017-09-20,41.61828
5,2017-06-26,2.546294
41,2017-10-26,77.29763
42,2017-07-19,60.90825
11,2017-04-11,82.47038
30,2017-09-15,78.39475
32,2017-05-15,58.77365
2,2017-12-20,2.372859
36,2017-08-13,75.70618
13,2017-05-21,96.70568
10,2017-01-24,42.01764
27,2017-05-18,17.65996
45,2017-10-26,39.98081
29,2017-01-30,42.49562
48,2017-06-19,12.14208
0,2017-03-06,4.72322
16,2017-04-16,82.1278
18,2017-06-04,37.48318
17,2017-07-18,92.83566
0,2017-03-05,62.70921
7,2017-12-03,32.01511
22,2017-05-13,10.44857
3,2017-12-19,30.85756
8,2017-12-11,73.91032
18,2017-08-31,98.74978
14,2017-03-13,19.30313
27,2017-03-10,98.54166
8,2017-05-21,37.48553
18,2017-07-16,75.10275
32,2017-02-03,97.64058
50,2017-01-30,93.88679
30,2017-04-26,59.74331
46,2017-07-24,88.34446
49,2017-10-09,90.70204
27,2017-07-15,93.4435
1,2017-04-08,87.51806
14,2017-11-11,27.98507
27,2017-02-08,36.42527
32,2017-03-02,55.85591
42,2017-03-02,52.40323
2,2017-04-03,5.60397
8,2017-11-03,27.21855
32,2017-09-30,96.77869
10,2017-10-31,50.592
1,2017-10-19,9.657506
26,2017-09-06,71.31425
13,2017-01-27,43.45773
7,2017-04-30,98.93911
5,2017-01-26,89.72421
6,2017-09-09,8.780398
37,2017-08-01,9.011961
6,2017-09-30,97.77168
3,2017-07-10,50.22105
20,2017-03-02,10.37443
32,2017-05-04,21.86273
9,2017-08-09,84.17205
45,2017-08-08,28.2547
34,2017-06-01,21.72376
28,2017-11-01,65.05001
27,2017-03-21,11.48786
1,2017-09-03,65.09512
29,2017-08-20,37.9661
30,2017-11-22,13.86588
11,2017-01-17,3.90163
14,2017-11-26,19.01389
20,2017-01-05,41.93775
6,2017-07-25,40.68426
19,2017-12-05,58.92237
13,2017-03-13,6.716895
17,2017-12-30,57.44606
36,2017-01-14,23.1483
32,2017-01-19,23.33955
47,2017-05-02,88.43189
45,2017-03-30,35.27636
1,2017-01-05,96.8727
3,2017-05-31,74.64691
49,2017-04-23,20.3308
9,2017-04-16,31.50446
13,2017-08-01,62.23298
5,2017-10-06,4.236529
14,2017-08-12,56.80299
38,2017-12-14,90.8443
35,2017-09-02,14.38725
2,2017-04-12,54.09977
42,2017-08-01,35.44124
4,2017-12-23,8.087234
18,2017-07-13,42.84016
30,2017-12-22,1.428735
2,2017-07-29,15.03229
29,2017-10-28,15.40799
42,2017-12-10,23.07597
3,2017-05-08,23.80273
22,2017-02-12,98.56211
20,2017-06-22,21.84123
35,2017-08-06,59.37035
41,2017-12-11,91.11888
49,2017-08-04,23.90713
41,2017-08-04,21.76359
17,2017-04-18,2.555129
30,2017-09-21,67.43195
4,2017-12-06,17.18674
15,2017-12-04,3.611475
30,2017-05-23,69.98697
8,2017-12-23,74.6833
22,2017-10-08,62.09402
13,2017-04-03,74.95064
19,2017-07-04,88.91998
22,2017-08-05,39.28819
27,2017-05-11,91.73303
12,2017-10-29,63.76383
3,2017-03-08,64.39165
31,2017-04-18,89.71009
37,2017-08-30,8.727534
1,2017-12-11,62.63216
31,2017-01-17,5.10746
12,2017-06-07,81.57094
23,2017-07-09,24.5573
46,2017-01-01,68.35997
47,2017-04-17,78.43991
43,2017-04-15,48.05207
13,2017-12-03,51.77674
48,2017-05-29,12.02129
15,2017-01-08,58.96596
3,2017-03-14,38.4739
2,2017-12-07,79.99358
20,2017-02-02,27.55235
35,2017-04-19,30.25284
30,2017-03-19,4.300985
31,2017-08-21,44.15294
45,2017-08-13,1.669749
45,2017-05-09,35.56043
0,2017-01-18,28.76814
29,2017-10-09,91.36913
19,2017-02-27,26.14654
0,2017-07-27,1.557769
31,2017-04-01,41.52317
3,2017-12-11,91.95242
43,2017-12-25,46.35003
39,2017-03-21,90.5915
12,2017-02-19,52.86713
2,2017-08-24,98.46005
9,2017-05-13,52.38873
49,2017-05-03,49.64587
30,2017-09-13,76.21379
41,2017-05-09,81.52579
24,2017-03-21,72.24059
40,2017-12-28,41.25073
35,2017-09-20,43.09709
15,2017-03-27,92.87703
18,2017-06-18,74.30467
25,2017-07-26,52.64518
6,2017-01-07,26.20128
2,2017-04-17,39.32831
34,2017-02-18,16.46733
0,2017-01-08,39.8979
11,2017-07-12,5.673676
8,2017-07-27,97.18628
23,2017-07-13,25.27653
19,2017-08-23,95.12217
6,2017-03-23,66.52293
28,2017-02-11,88.37061
12,2017-02-20,72.92721
38,2017-11-26,38.37655
12,2017-08-06,59.00164
13,2017-01-09,49.56974
27,2017-02-05,86.41897
14,2017-01-20,77.27972
43,2017-06-29,15.51008
27,2017-11-17,63.06362
33,2017-11-30,41.79434
44,2017-03-15,88.73947
29,2017-05-13,77.15057
44,2017-11-19,16.21986
16,2017-11-11,91.10589
8,2017-06-04,23.25684
3,2017-01-01,29.20791
8,2017-06-21,13.97654
16,2017-02-05,5.127341
38,2017-07-06,8.872598
42,2017-04-02,26.94484
40,2017-06-01,59.45039
20,2017-08-03,78.39717
23,2017-05-26,7.110602
29,2017-02-06,39.07702
33,2017-12-03,66.18208
19,2017-02-12,68.03424
24,2017-10-09,78.8415
0,2017-08-21,44.25113
10,2017-06-11,52.49015
25,2017-08-14,34.67718
26,2017-02-06,64.88737
2,2017-11-15,23.20153
23,2017-05-22,97.50803
43,2017-03-28,65.43098
38,2017-03-07,19.77553
20,2017-06-06,47.36306
7,2017-01-01,12.39095
20,2018-01-01,59.69069
22,2017-05-02,36.27199
25,2017-02-02,67.52434
35,2017-03-15,70.58215
9,2017-09-26,42.75034
18,2017-01-22,94.5927
48,2017-05-31,42.963
25,2017-08-13,67.3772
27,2017-05-15,73.99181
37,2017-03-10,55.41023
12,2017-08-09,16.47774
41,2017-11-10,66.39751
50,2017-03-18,0.1180721
17,2017-11-26,16.90986
27,2017-10-03,69.44634
22,2017-02-18,67.20762
37,2017-03-24,93.64793
39,2017-10-23,70.44163
38,2017-11-16,14.89527
39,2017-08-08,31.51692
12,2017-09-15,41.84826
4,2017-02-16,23.88086
25,2017-02-11,3.532386
37,2017-04-03,45.68135
15,2017-09-19,85.15293
31,2017-05-25,96.64856
40,2017-02-13,91.89426
23,2017-12-17,43.8595
4,2017-08-21,60.57697
50,2017-05-29,4.936798
11,2017-09-01,44.12271
47,2017-10-06,58.01855
48,2017-01-06,65.05091
27,2017-10-10,55.58269
13,2017-04-25,70.97665
29,2017-09-11,67.15653
30,2017-12-12,74.22933
39,2017-09-17,62.24345
14,2017-03-31,10.57207
3,2017-04-25,25.51295
16,2017-08-20,85.8276
22,2017-09-07,70.2089
47,2017-01-02,89.95984
19,2017-03-05,92.30715
41,2017-06-30,77.64613
24,2017-03-01,6.114556
44,2017-04-08,5.623682
49,2017-07-25,89.90496
9,2017-05-22,12.42944
45,2017-06-11,84.46732
41,2017-08-11,82.18256
37,2017-11-18,26.13451
24,2017-09-21,80.25262
33,2017-01-14,58.5651
38,2017-08-02,37.52129
50,2017-06-22,93.15384
0,2017-09-14,51.83328
26,2017-11-02,62.08686
18,2017-08-23,38.96035
12,2017-12-28,70.74517
33,2017-06-11,29.60698
49,2017-03-07,23.72231
20,2017-08-31,14.65386
39,2017-06-10,4.951568
20,2017-09-29,37.44122
37,2017-01-31,59.84686
35,2017-12-15,97.74759
4,2017-12-12,87.26001
33,2017-08-04,17.94707
47,2017-12-12,87.19519
48,2017-09-10,18.28238
5,2017-04-10,41.40654
1,2017-09-24,34.6932
15,2017-01-31,50.81363
37,2017-06-21,63.10791
7,2017-07-10,62.57413
6,2017-01-28,75.15229
12,2017-01-09,92.58565
33,2017-07-21,16.13246
28,2017-10-27,16.36612
45,2017-09-14,13.25555
18,2017-07-06,68.62292
27,2017-02-07,80.03681
31,2017-12-09,45.45049
16,2017-11-27,1.881086
18,2017-08-21,79.94134
39,2017-10-12,43.2419
33,2017-01-05,59.39996
1,2017-07-09,55.91496
29,2017-10-31,45.46275
16,2017-06-07,90.35748
28,2017-08-15,63.23079
44,2017-08-09,53.3154
22,2017-06-29,49.55607
46,2017-11-25,50.40634
